Event #,GOES Flare Start Time,GOES Flare Peak Time,GOES Flare Time to Peak In Sec,Flare Class Converted,17.1 Depth [%],17.7 Depth [%],18.0 Depth [%],19.5 Depth [%],20.2 Depth [%],21.1 Depth [%],28.4 Depth [%],Quad Depth [%],17.1 Pre-Flare Irradiance [W/m2],17.7 Pre-Flare Irradiance [W/m2],18.0 Pre-Flare Irradiance [W/m2],19.5 Pre-Flare Irradiance [W/m2],20.2 Pre-Flare Irradiance [W/m2],21.1 Pre-Flare Irradiance [W/m2],28.4 Pre-Flare Irradiance [W/m2],Quad Pre-Flare Irradiance [W/m2],17.1 Duration [s],17.7 Duration [s],18.0 Duration [s],21.1 Duration [s],19.5 Duration [s],20.2 Duration [s],28.4 Duration [s],Jedi Intensity 17.1,Jedi Intensity 17.7,Jedi Intensity 18.0,Jedi Intensity 19.5,Jedi Intensity 20.2,Jedi Intensity 21.1,Jedi Intensity 28.4,Jedi Intensity Quad,Has DEMON Dimming,Intensity,Max Drop,Demon Event #,Fraction of dimming on disk,Fractional size of off-limb dimming contribution,Off-Limb Percent,Is Off-Limb
4348.0,2013-12-31 05:21:00.000,2013-12-31 05:32:00.000,660.0,200,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-9.0,29.0,8603.0,0.000679615,7.72e-06,1.1231786537859996,False
4355.0,2013-12-31 21:45:00.000,2013-12-31 21:58:00.000,780.0,6400,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-576.0,459.0,8611.0,0.0374169,7.72e-06,0.02062813196232854,False
4356.0,2014-01-01 06:45:00.000,2014-01-01 06:49:00.000,240.0,210,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-24.0,30.0,6377.0,0.00425538,7.72e-06,0.18108887898477638,False
4357.0,2014-01-01 07:21:00.000,2014-01-01 07:26:00.000,300.0,320,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-24.0,30.0,6377.0,0.00425538,7.72e-06,0.18108887898477638,False
4359.0,2014-01-01 18:40:00.000,2014-01-01 18:52:00.000,720.0,9900,,,,,,,,0.0,,,,5.807728666695767e-05,,,,5.807728666695767e-05,,,,,,,,,,,,,,,,True,-406.0,431.0,6381.0,0.0259744,0.00070222,2.632342478170023,False
4361.0,2014-01-02 04:25:00.000,2014-01-02 04:29:00.000,240.0,530,,,,,,,,0.0,,,,5.807728666695767e-05,,,,5.807728666695767e-05,,,,,,,,,,,,,,,,True,-1.0,3.0,6392.0,0.000115827,7.72e-06,6.2486341230462905,False
4364.0,2014-01-02 20:30:00.000,2014-01-02 20:38:00.000,480.0,340,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-14.0,13.0,6402.0,0.00125011,7.72e-06,0.6137554359492142,False
4365.0,2014-01-02 21:41:00.000,2014-01-02 21:46:00.000,300.0,310,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-4.0,11.0,6403.0,0.000285558,7.72e-06,2.6323147320971914,False
4366.0,2014-01-02 22:12:00.000,2014-01-02 22:18:00.000,360.0,1200,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-4.0,11.0,6403.0,0.000285558,7.72e-06,2.6323147320971914,False
4368.0,2014-01-03 02:48:00.000,2014-01-03 02:52:00.000,240.0,240,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-102.0,140.0,6405.0,7.72e-06,0.00901777,99.91446447782891,True
4372.0,2014-01-03 10:07:00.000,2014-01-03 10:15:00.000,480.0,330,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-11.0,15.0,6409.0,0.000718075,7.72e-06,1.0636612266549095,False
4373.0,2014-01-03 10:37:00.000,2014-01-03 10:42:00.000,300.0,590,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-11.0,15.0,6409.0,0.000718075,7.72e-06,1.0636612266549095,False
4375.0,2014-01-03 12:41:00.000,2014-01-03 12:50:00.000,540.0,1000,,,,,0.20461599913457465,,,0.20461599913457465,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,3970.0,,,,,,1.0972079799641048e-05,,,2.3066885538517378e-05,True,-61.0,105.0,6411.0,0.0106776,0.000355149,3.2190435946653,False
4376.0,2014-01-03 15:05:00.000,2014-01-03 15:35:00.000,1800.0,690,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-5.0,15.0,6413.0,0.000447652,7.72e-06,1.6953172351396224,False
4380.0,2014-01-04 06:22:00.000,2014-01-04 06:40:00.000,1080.0,560,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-66.0,33.0,6429.0,0.00903538,7.72e-06,0.08536895533611262,False
4381.0,2014-01-04 09:48:00.000,2014-01-04 09:51:00.000,180.0,290,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,2,-96.0,87.0,6433.0,0.00365243,7.72e-06,0.2109203174733276,False
4382.0,2014-01-04 10:16:00.000,2014-01-04 10:25:00.000,540.0,1300,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-58.0,24.0,6436.0,0.00419289,7.72e-06,0.1837828315411333,False
4383.0,2014-01-04 15:33:00.000,2014-01-04 15:41:00.000,480.0,940,,,,,0.5120396503168863,,,0.5120396503168863,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,2.745699225680861e-05,,,5.77235409498646e-05,True,-245.0,113.0,6441.0,0.0280726,7.72e-06,0.027492564187302716,False
4384.0,2014-01-04 18:47:00.000,2014-01-04 19:46:00.000,3540.0,4000,,,,,,,,0.0,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,,,,,,,,,,,True,-606.0,172.0,6449.0,0.0512528,0.00089511,1.7164829808136126,False
4386.0,2014-01-05 02:24:00.000,2014-01-05 02:28:00.000,240.0,450,,,,,0.7375285181582782,,,0.7375285181582782,,,,,5.362278534448706e-05,4.0748891478870064e-05,9.040329071770732e-05,0.00011273256067990282,,,,,,18780.0,,,,,,3.9548333414638985e-05,,,8.314347842643691e-05,True,-22.0,31.0,6461.0,0.00250921,0.000208457,7.67043938790146,False
4387.0,2014-01-05 15:11:00.000,2014-01-05 15:18:00.000,420.0,660,,,,,,,,0.0,,4.828207480992811e-05,,,,,,4.828207480992811e-05,,,,,,,,,,,,,,,,True,-155.0,43.0,6477.0,0.014108700000000002,7.72e-06,0.05468808663953042,False
4388.0,2014-01-05 18:13:00.000,2014-01-05 18:17:00.000,240.0,340,,,,,,,,0.0,,4.828207480992811e-05,,,,,,4.828207480992811e-05,,,,,,,,,,,,,,,,True,-102.0,50.0,6480.0,0.00685222,7.72e-06,0.11253742744105634,False
4389.0,2014-01-06 00:08:00.000,2014-01-06 00:19:00.000,660.0,710,,1.0219431015402414,,,,,,1.0219431015402414,,4.828207480992811e-05,,,,,,4.828207480992811e-05,,4860.0,,,,,,,4.93415332800559e-05,,,,,,4.93415332800559e-05,True,-51.0,37.0,6484.0,7.72e-06,0.00517939,99.85116953370951,True
4390.0,2014-01-06 09:28:00.000,2014-01-06 09:34:00.000,360.0,260,,,,,,,,0.0,,,,,,4.510392682277598e-05,,4.510392682277598e-05,,,,,,,,,,,,,,,,True,-55.0,26.0,6491.0,0.00454844,7.72e-06,0.16944093271526903,False
4393.0,2014-01-07 03:49:00.000,2014-01-07 03:53:00.000,240.0,1000,,,,,,,,0.0,6.589523642711963e-05,4.922728354965026e-05,7.260103545074041e-05,6.158694547290604e-05,,,0.0001014608302890944,0.0001616281841561627,,,,,,,,,,,,,,,,True,-9.0,29.0,6506.0,0.00121995,7.72e-06,0.6288334813101242,False
4395.0,2014-01-07 04:40:00.000,2014-01-07 04:53:00.000,780.0,240,,,,,,,2.0758480344649084,2.0758480344649084,6.589523642711963e-05,4.922728354965026e-05,7.260103545074041e-05,6.158694547290604e-05,,,0.0001014608302890944,0.0001616281841561627,,,,,,,,,,,,,,0.00021061726513079427,0.00033551554839470263,True,-103.0,45.0,6509.0,0.00398459,7.72e-06,0.19337175720322322,False
4398.0,2014-01-07 10:07:00.000,2014-01-07 10:13:00.000,360.0,7200,,,,,,,,0.0,6.589523642711963e-05,4.922728354965026e-05,7.260103545074041e-05,6.158694547290604e-05,,,0.0001014608302890944,0.0001616281841561627,,,,,,,,,,,,,,,,True,0.0,0.0,6514.0,1.5399999999999998e-05,7.72e-06,33.39100346020762,False
