Year,Month,Day,Intensity,Start,Peak Time,End,Event #,Max Drop,Lat,Lon,dist.R,AR#,Count,Flare
Year,Month,Day,intensity,start, peak,end,event #,max_drop,lat,lon,dist.R,AR#,count,flare
2014,7, 4,-55,20:48,20:48,21:14,6412,85,21,-12,0.36,AR 2106,21,
2014,1, 3,-61,12:48,13:08,13:40,6411,105,5,-74,0.97,AR 1944,35,C6
2014,7, 4,-3,15:48,15:50,16:14,6410,6,,,,AR 2104,22,B7
2014,1, 3,-11,10:54,10:54,11:30,6409,15,,,,AR 1945,27,C2
2013,7, 4,-136,19:46,19:58,20:32,6408,176,-14,-70,0.96,AR 1787,32,C8
2015,1, 4,-1,18:14,18:16,18:40,6407,1,,,,AR 2253,22,
2014,7, 4,-27,6:42,6:44,7:10,6406,64,31,-21,0.56,AR 2106,23,B4
2014,1, 3,-102,3:20,3:26,3:54,6405,140,,,1.07,,26,
2015,1, 4,0,16:02,16:02,16:26,6404,1,,,,AR 2253,21,C9
2014,1, 2,-4,22:30,22:30,22:54,6403,11,,,,AR 1938,21,M1
2014,1, 2,-14,21:04,21:04,21:30,6402,13,0,-70,0.95,AR 1944,22,C1
2013,7, 4,-76,1:12,1:14,1:42,6401,77,,,1.12,,24,
2014,1, 2,-11,15:46,15:50,16:22,6400,20,,,,AR 1938,27,
2015,1, 4,-43,0:18,0:18,0:48,6399,56,2,20,0.35,AR 2251,24,
2014,7, 3,-26,10:40,10:40,11:04,6398,73,28,-25,0.57,AR 2106,21,
2014,1, 2,-39,11:56,11:56,12:34,6397,9,,,1.06,,28,
2014,7, 3,-23,3:40,3:46,4:16,6396,15,,,1.1,,27,C2
2014,1, 2,-90,9:54,10:12,10:40,6395,98,,,1.07,,32,C2
2015,1, 3,-5,13:46,13:46,14:10,6394,6,,,,AR 2253,21,
2013,7, 3,-130,7:12,7:18,8:06,6393,247,,,1.11,,36,M2
2014,1, 2,-1,5:16,5:16,5:40,6392,3,,,,AR 1938,21,
2013,3, 1,-199,17:52,18:00,18:30,6391,120,-13,47,0.73,AR 1682,28,
2014,7, 2,0,15:54,15:54,16:18,6390,1,,,,AR 2100,21,
2014,1, 2,-42,0:48,0:48,1:12,6389,32,,,1.18,,21,
2013,7, 3,-105,0:02,0:04,0:48,6388,77,,,1.1,,32,M1
2014,1, 1,-6,23:42,23:44,0:08,6387,5,-24,59,0.88,AR 1940,22,C5
2015,1, 2,-32,21:34,21:36,22:12,6386,10,,,,AR 2252,28,
2014,1, 1,-27,22:22,22:30,23:00,6385,58,,,,AR 1938,28,
2014,1, 1,-115,20:22,20:36,21:06,6384,291,-17,18,0.39,AR 1937,30,C1
2013,7, 2,-11,12:22,12:22,12:54,6383,41,,,,AR 1784,25,
2014,7, 1,-9,23:34,23:36,23:56,6382,16,,,,AR 2105,20,
2014,1, 1,-406,18:52,19:02,20:10,6381,431,-20,57,0.86,AR 1940,48,X1
2014,1, 1,-67,15:00,15:06,15:34,6380,16,,,1.02,,26,
2013,7, 2,-90,0:40,0:40,1:04,6379,68,24,1,0.36,,21,
2013,7, 1,-139,20:16,20:32,20:58,6378,93,,,1.08,,30,B7
2014,1, 1,-24,7:30,7:30,8:04,6377,30,-9,54,0.81,AR 1940,26,C2
2014,7, 1,-812,10:16,10:46,12:44,6376,50,17,-54,0.82,AR 2106,83,C5
2014,1, 1,-43,5:06,5:06,5:32,6375,28,-23,40,0.7,AR 1936,22,
2014,7, 1,-32,6:46,6:54,7:22,6374,63,,,1.09,,27,B6
2015,1, 1,-28,8:40,8:42,9:06,6373,43,,,1.02,,22,
2014,1, 1,-180,4:12,4:14,5:00,6372,48,-10,44,0.71,AR 1940,33,
2014,7, 1,-11,4:46,4:48,5:12,6371,12,7,-65,0.92,AR 2106,22,
2014,1, 1,-75,1:44,1:50,2:36,6370,84,-17,-13,0.32,AR 1938,35,C1
2013,2,22,-95,4:44,4:48,5:14,6369,33,,,1.01,,24,
2013,2,19,-37,18:44,18:44,19:08,6368,47,7,43,0.71,AR 1678,21,
2013,2,19,-192,9:00,9:12,9:50,6367,100,34,-22,0.73,,34,
2013,2,18,-44,21:32,21:32,21:56,6366,57,-10,61,0.87,,21,
2013,2,18,-14,20:16,20:20,20:44,6365,8,,,1.05,,23,
2013,2,18,-19,2:50,2:50,3:14,6364,32,10,-17,0.41,AR 1675,21,B7
2013,2,18,-23,0:38,0:38,1:06,6363,29,,,,AR 1675,23,
2013,2,17,-67,15:44,15:54,16:24,6362,81,14,-26,0.56,AR 1675,29,C7
2013,2,17,-3,10:44,10:44,11:12,6361,17,,,,AR 1671,23,
2013,2,17,-13,7:08,7:08,7:32,6360,20,10,-36,0.64,AR 1675,21,
2013,2,17,-144,1:00,1:20,1:52,6359,64,,,1.09,,35,
2013,2,16,-17,21:54,21:54,22:18,6358,23,11,19,0.45,AR 1674,21,
2013,2,15,-39,20:46,20:46,21:10,6357,74,-8,1,0.02,AR 1671,20,
2013,2,15,-97,20:02,20:04,20:40,6356,106,,,1.1,,28,
2013,2,13,-80,1:20,1:26,1:52,6355,37,-34,49,0.8,,25,
2013,2,12,-321,22:00,22:36,23:10,6354,145,-30,63,0.91,,44,
2013,2,11,-51,22:08,22:14,22:46,6353,60,,,1.05,,28,
2013,2, 9,-27,8:48,8:50,9:18,6352,22,27,4,0.56,AR 1670,24,
2013,2, 9,"-1,023",5:32,6:00,7:36,6351,223,24,1,0.52,AR 1670,71,
2013,2, 8,-51,14:32,14:32,15:10,6350,8,19,-26,0.6,AR 1670,28,
2013,2, 8,-74,8:52,8:52,9:16,6349,82,19,-29,0.63,AR 1670,21,
2013,2, 7,-10,6:22,6:22,6:50,6348,13,,,,AR 1667,23,
2013,2, 6,-614,1:46,2:42,3:42,6347,27,20,-24,0.58,AR 1667,67,
2013,2, 6,-593,0:12,0:20,1:02,6346,837,23,-17,0.57,AR 1667,34,M1
2013,2, 5,-66,8:28,8:30,9:04,6345,39,,,1.2,,27,M1
2013,2, 3,-342,17:52,17:58,18:40,6344,202,10,-10,0.33,AR 1665,33,
2013,2, 2,-2,5:26,5:26,5:50,6343,5,,,,AR 1665,21,C1
2013,2, 1,-77,21:10,21:10,21:34,6342,42,-22,-35,0.62,AR 1666,21,
2013,2, 1,-38,5:44,5:50,6:14,6341,26,,,1.06,,24,
2013,1,31,-136,20:22,20:26,21:08,6340,117,14,15,0.43,AR 1663,31,
2013,1,31,-251,10:08,10:42,11:10,6339,55,-26,-59,0.88,AR 1666,40,
2013,1,31,-49,5:54,6:00,6:34,6338,78,,,1.08,,29,
2013,1,31,-23,4:44,4:44,5:10,6337,45,-8,11,0.2,AR 1663,22,B9
2013,1,29,-60,16:40,16:42,17:10,6336,28,,,1.04,,24,
2013,1,29,-115,2:08,2:22,2:54,6335,35,53,-19,0.88,,32,
2013,1,23,-351,13:10,14:04,14:50,6334,73,25,-33,0.7,AR 1661,59,
2013,1,23,-352,2:50,3:32,4:14,6333,71,10,40,0.68,AR 1660,51,
2013,1,19,-133,10:50,10:54,11:48,6332,53,-19,-60,0.87,,38,
2013,1,19,-26,4:06,4:06,4:30,6331,36,14,-26,0.54,AR 1659,21,C1
2013,1,18,-191,17:08,17:14,17:58,6330,127,15,-28,0.57,AR 1659,34,C5
2013,1,17,-18,10:36,10:36,11:00,6329,13,,,,AR 1658,21,
2013,1,16,-14,21:02,21:04,21:30,6328,15,-37,68,0.95,AR 1650,23,
2013,1,16,-89,13:08,13:16,13:54,6327,77,,,1.14,,32,
2013,1,15,-14,21:58,22:00,22:26,6326,32,,,,AR 1654,23,
2013,1,15,-36,21:08,21:10,21:44,6325,33,,,1.03,,27,
2013,1,15,-96,16:50,16:52,17:40,6324,35,37,58,0.94,AR 1652,34,
2013,1,15,-42,10:08,10:08,10:32,6323,37,,,1.12,,21,
2013,1,15,-500,6:58,7:50,9:34,6322,79,-38,52,0.86,AR 1650,87,
2013,1,15,-97,6:04,6:08,6:34,6321,73,1,9,0.19,AR 1654,24,C1
2013,1,15,-29,4:20,4:20,4:48,6320,55,-40,82,1,AR 1650,23,B7
2013,1,14,-128,19:26,19:26,20:00,6319,65,,,1.13,,26,
2013,1,14,-44,18:32,18:32,18:58,6318,19,4,10,0.23,AR 1654,22,B4
2013,1,14,-5,17:54,17:54,18:18,6317,7,3,10,0.22,AR 1654,21,C1
2013,1,14,-63,11:16,11:16,11:40,6316,31,20,19,0.52,AR 1652,21,
2013,1,14,-42,8:58,8:58,9:36,6315,39,,,1.05,,28,
2013,1,14,-97,5:12,5:14,6:10,6314,31,-13,7,0.2,AR 1654,38,
2013,1,14,-30,4:28,4:30,4:56,6313,16,,,,AR 1654,23,
2013,1,14,-331,0:46,1:32,2:26,6312,88,-37,32,0.7,AR 1650,59,C4
2013,1,13,-69,23:26,23:26,0:02,6311,120,-10,3,0.11,AR 1654,27,
2013,1,13,-35,21:04,21:06,21:30,6310,12,1,-9,0.18,AR 1654,22,
2013,1,13,-47,19:36,19:42,20:16,6309,21,8,-19,0.39,AR 1654,29,
2013,1,13,-32,12:12,12:38,13:06,6308,17,,,1.13,,36,B4
2013,1,13,-60,8:44,8:44,9:28,6307,37,18,11,0.43,AR 1652,31,M3
2013,1,13,-13,6:54,6:58,7:24,6306,23,,,1.13,,24,C2
2013,1,13,-29,6:18,6:18,6:46,6305,9,14,-20,0.46,AR 1654,23,
2013,1,13,-10,2:12,2:14,2:40,6304,20,12,-18,0.42,AR 1654,23,B9
2013,1,13,-25,1:38,1:38,2:06,6303,37,-12,-9,0.2,AR 1654,23,B9
2013,1,13,-36,0:58,0:58,1:32,6302,76,,,,AR 1654,26,M1
2013,1,13,-21,0:16,0:18,0:44,6301,9,12,-17,0.4,AR 1654,23,
2013,1,12,-252,19:04,19:36,20:30,6300,29,12,-20,0.45,AR 1654,52,C4
2013,1,12,-286,9:38,9:38,11:06,6299,61,-7,-31,0.52,AR 1654,53,
2013,1,12,-36,6:14,6:16,6:50,6298,45,2,-27,0.48,AR 1654,27,C2
2013,1,12,-87,5:06,5:06,5:54,6297,89,-2,-31,0.52,AR 1654,33,B7
2013,1,12,-39,2:30,2:32,3:14,6296,28,16,-36,0.66,AR 1654,31,C3
2013,1,11,-498,23:16,0:28,1:28,6295,41,0,-44,0.7,AR 1654,75,
2013,1,11,-9,21:34,21:34,21:58,6294,3,,,,AR 1653,21,C2
2013,1,11,-524,14:12,14:32,16:44,6293,21,-2,-27,0.46,AR 1654,85,B6
2013,1,11,-46,13:28,13:28,13:52,6292,13,3,-34,0.58,AR 1654,21,
2013,1,11,"-1,397",2:52,9:28,10:44,6291,198,5,-53,0.81,AR 1654,245,C9
2013,1,11,-12,1:02,1:02,1:30,6290,38,,,,AR 1653,23,B6
2013,1,11,-43,0:12,0:12,0:38,6289,56,,,,AR 1653,22,B4
2013,1,10,-17,23:32,23:32,23:56,6288,29,6,-46,0.74,AR 1654,21,B4
2013,1,10,-11,22:12,22:12,22:40,6287,29,,,,AR 1653,23,
2013,1,10,-47,20:44,20:44,22:04,6286,12,7,-41,0.69,AR 1654,48,C3
2013,1,10,-202,17:52,17:54,20:00,6285,94,-1,-64,0.91,AR 1654,73,C7
2013,1,10,-12,16:10,16:10,16:34,6284,19,,,,AR 1653,21,C2
2013,1,10,-57,13:44,13:44,14:10,6283,58,2,-63,0.91,AR 1654,22,
2013,1,10,-1,11:32,11:32,11:56,6282,3,5,-50,0.79,AR 1654,21,
2013,1,10,-33,10:28,10:56,11:20,6281,21,14,-60,0.9,AR 1654,35,
2013,1,10,-1,4:18,4:18,4:42,6280,3,,,,AR 1653,21,B4
2013,1,10,-70,0:52,1:02,1:30,6279,106,-35,42,0.77,AR 1642,28,B5
2013,1, 9,-161,22:54,23:00,0:34,6278,51,,,1.09,,59,
2013,1, 9,-9,22:12,22:14,22:40,6277,4,,,1.07,,23,
2013,1, 9,-88,14:44,14:44,15:12,6276,296,,,1.02,,23,
2013,1, 9,-6,13:50,13:50,14:14,6275,14,,,,,21,
2013,1, 9,-71,9:52,9:54,10:30,6274,71,,,1.1,,28,C1
2013,1, 8,-41,19:14,19:14,19:50,6273,49,,,1.07,,27,C2
2013,1, 8,0,6:18,6:18,6:42,6272,0,,,,,21,B5
2013,1, 7,-176,22:54,23:18,23:44,6271,83,17,-10,0.41,,34,
2013,1, 7,-25,18:04,18:04,18:28,6270,10,-13,77,0.98,,21,B3
2013,1, 7,-17,12:30,12:32,13:00,6269,19,-10,58,0.85,,24,
2013,1, 7,-39,8:38,8:54,9:34,6268,88,8,-73,0.97,,37,C1
2013,1, 7,-136,3:02,3:04,3:30,6267,26,4,35,0.59,,23,
2013,1, 7,-26,1:42,1:42,2:06,6266,12,-9,48,0.75,,21,
2013,1, 6,-31,6:34,6:44,7:14,6265,98,-16,55,0.83,,29,B5
2013,1, 5,-35,16:48,16:48,17:14,6264,9,-13,30,0.52,,22,C1
2013,1, 5,-50,9:32,9:36,10:04,6263,180,,,1.16,,25,C2
2013,1, 4,-13,15:08,15:08,15:32,6262,9,,,,,21,
2013,1, 4,-15,13:06,13:06,13:30,6261,39,34,46,0.85,,21,B6
2013,1, 4,-149,8:48,9:02,9:50,6260,69,-13,28,0.49,,40,
2013,1, 4,-134,6:30,6:50,7:18,6259,57,21,33,0.66,,33,
2013,1, 4,-124,3:38,3:42,4:14,6258,107,36,35,0.79,,27,
2013,1, 3,-52,23:36,23:38,0:04,6257,64,-17,-60,0.88,,23,
2013,1, 2,-10,17:40,17:40,18:04,6256,14,,,1.11,,21,
2013,1, 2,-136,7:12,7:32,8:00,6255,26,,,1.09,,33,
2013,1, 1,-35,18:08,18:10,18:36,6254,26,,,,AR 1638,23,
2012,12,31,-34,22:30,22:30,22:54,6253,36,24,-6,0.46,AR 1640,21,B7
2012,12,31,-80,16:32,16:36,17:14,6252,40,,,1.09,,30,
2012,12,31,-72,3:30,3:44,4:24,6251,81,,,1.09,,36,
2012,12,29,-179,14:06,14:14,15:04,6250,64,,,1.1,,38,
2012,12,27,-31,1:08,1:08,1:32,6249,52,,,,,21,
2012,12,26,-114,17:22,17:28,18:02,6248,108,,,1.1,,29,C2
2012,12,25,-14,13:14,13:14,13:40,6247,24,7,16,0.33,,22,C4
2012,12,25,-65,10:36,10:36,11:04,6246,94,,,1.11,,23,C2
2012,12,25,-58,7:20,7:20,7:46,6245,70,17,0,0.33,,22,
2012,12,24,-114,19:16,19:32,20:00,6244,78,19,-7,0.39,,31,
2012,12,24,-84,18:02,18:02,18:36,6243,59,18,-1,0.35,,26,
2012,12,24,-102,12:46,12:54,13:24,6242,73,18,-7,0.37,,28,
2012,12,23,-22,21:12,21:12,21:36,6241,20,,,1.1,,21,
2012,12,22,-5,4:08,4:08,4:32,6239,15,,,,,21,C2
2012,12,22,-52,0:02,0:02,0:32,6238,87,5,-35,0.59,,24,C2
2012,12,21,-14,6:22,6:24,6:50,6237,40,0,16,0.27,,23,B5
2012,12,20,-63,22:12,22:18,22:46,6236,61,,,1.11,,26,
2012,12,20,-36,2:18,2:18,2:44,6235,84,-7,-6,0.14,,22,
2012,12,19,-45,13:54,13:56,14:22,6234,38,-2,-15,0.27,,23,
2012,12,19,-24,10:34,10:34,10:58,6233,29,-2,-13,0.23,,21,
2012,12,19,-63,2:06,2:10,2:38,6232,52,-4,-19,0.34,,25,C1
2012,12,18,-75,16:46,16:46,17:30,6231,128,3,-23,0.41,,31,B9
2012,12,18,-91,10:10,10:26,10:52,6230,25,,,1.11,,30,
2012,12,18,-11,4:56,4:56,5:22,6229,27,-5,-62,0.89,,22,
2012,12,17,-60,16:50,16:56,17:26,6228,44,,,1,,27,B8
2012,12,17,-59,13:58,14:00,14:28,6227,30,,,1.1,,24,B7
2012,12,17,-89,1:54,2:14,2:42,6226,35,,,1.03,,33,
2012,12,16,-14,22:20,22:24,22:48,6225,29,-4,-47,0.74,,23,B6
2012,12,15,-28,21:38,21:40,22:06,6224,28,,,1.12,,23,B5
2012,12,15,-161,18:54,19:00,19:38,6223,132,15,-46,0.76,,31,
2012,12,14,-18,14:18,14:18,14:42,6222,28,19,37,0.68,,21,B4
2012,12,14,-807,1:22,2:32,3:36,6221,41,-24,70,0.96,,76,
2012,12,13,-10,23:00,23:02,23:34,6220,4,9,38,0.64,,26,
2012,12,13,-198,19:20,19:28,20:28,6219,102,18,24,0.51,,43,C2
2012,12,13,-30,15:48,15:48,16:14,6218,41,,,1.12,,22,
2012,12,12,-225,22:58,23:02,0:10,6217,25,5,14,0.26,,45,
2012,12,12,-180,20:56,21:22,21:52,6216,57,-9,20,0.37,,36,
2012,12,12,-63,13:42,13:44,14:26,6215,30,17,14,0.39,,31,C1
2012,12,12,-146,7:32,7:36,8:12,6214,213,15,7,0.31,,29,C9
2012,12,11,-80,16:00,16:00,16:24,6213,34,-23,-18,0.49,,21,
2012,12,11,-61,14:46,14:50,15:16,6212,88,-18,-18,0.43,,24,
2012,12,10,-47,6:04,6:08,6:42,6211,77,22,-3,0.39,,28,M1
2012,12, 8,-217,10:28,10:28,11:20,6210,79,,,,,35,B4
2012,12, 7,-94,21:26,21:28,22:04,6209,189,,,1.07,,28,C4
2012,12, 7,-452,9:14,9:42,10:34,6208,194,,,1.09,,49,
2012,12, 6,-21,9:04,9:04,9:28,6207,28,,,1.07,,21,
2012,12, 5,-229,5:16,5:42,6:30,6206,148,,,1.06,,46,
2012,12, 5,-80,0:02,0:30,0:58,6205,56,18,-78,0.99,,37,C3
2012,11,30,-20,10:10,10:10,10:36,6204,23,,,1.06,,22,B3
2012,11,29,-106,12:04,12:10,12:40,6203,162,14,-64,0.91,,27,C4
2012,11,28,-216,19:36,20:00,20:34,6202,161,,,1.09,,38,
2012,11,27,-123,22:08,22:08,22:42,6201,94,-7,39,0.65,,26,
2012,11,27,-57,21:02,21:06,21:30,6200,30,16,-30,0.55,,23,M1
2012,11,27,-43,16:04,16:06,16:36,6199,99,2,77,0.99,,25,M2
2012,11,27,-311,2:06,2:40,3:40,6198,55,20,-60,0.89,,56,C6
2012,11,26,-4,21:02,21:02,21:30,6197,17,,,,,23,C3
2012,11,26,-37,8:58,8:58,9:22,6196,96,,,,,21,B8
2012,11,26,-175,6:02,6:12,6:42,6195,113,-30,14,0.57,,29,
2012,11,26,-176,4:16,4:16,4:46,6194,60,-28,29,0.65,,24,
2012,11,25,-40,16:10,16:10,16:34,6193,47,-15,19,0.43,,21,
2012,11,25,-123,1:28,1:38,2:06,6192,97,-12,-37,0.63,,28,
2012,11,24,-40,15:44,15:46,16:20,6191,46,,,1.07,,27,
2012,11,24,-120,13:48,13:58,14:34,6190,79,10,28,0.49,,32,C5
2012,11,23,-21,23:52,23:54,0:22,6189,49,,,1.02,,24,
2012,11,23,-46,22:08,22:08,22:32,6188,42,16,28,0.52,,21,
2012,11,23,-25,21:08,21:10,21:38,6187,62,,,1.07,,24,
2012,11,23,-75,19:44,19:46,20:10,6186,41,19,28,0.54,,22,B8
2012,11,23,-36,17:08,17:08,17:34,6185,33,20,27,0.54,,22,
2012,11,23,-520,12:40,13:08,14:04,6184,146,-34,-9,0.61,,51,
2012,11,22,-138,22:24,22:44,23:20,6183,55,4,10,0.18,,37,
2012,11,22,-369,8:04,9:10,9:48,6182,77,-21,-19,0.5,,61,
2012,11,21,-51,19:30,19:30,19:54,6181,40,,,,,21,B4
2012,11,21,-21,19:00,19:02,19:26,6180,28,13,25,0.46,,22,B5
2012,11,21,-102,17:18,17:20,18:24,6179,45,15,30,0.54,,42,
2012,11,21,-445,15:24,15:44,16:58,6178,431,5,-7,0.13,,56,M5
2012,11,21,-88,14:04,14:04,14:32,6177,69,15,31,0.55,,23,B5
2012,11,21,-207,9:28,9:52,10:28,6176,82,2,-12,0.22,,39,C5
2012,11,21,-450,6:52,7:14,8:28,6175,590,4,-11,0.2,,57,M3
2012,11,21,-87,5:30,5:44,6:10,6174,46,3,-16,0.27,,29,
2012,11,21,-9,4:06,4:06,4:30,6173,10,,,,,21,
2012,11,21,-63,2:06,2:10,2:34,6172,30,,,,,23,
2012,11,20,-35,23:04,23:06,23:32,6171,24,,,1.11,,23,C3
2012,11,20,-50,20:50,20:50,21:16,6170,20,17,24,0.48,,21,
2012,11,20,-258,19:32,19:38,20:00,6169,309,3,-18,0.32,,23,M3
2012,11,20,-13,15:44,15:44,16:08,6168,16,,,,,21,C3
2012,11,20,-64,14:38,14:40,15:04,6167,37,9,-21,0.38,,22,
2012,11,20,-20,13:58,13:58,14:22,6166,15,15,-21,0.42,,21,
2012,11,20,"-1,767",10:36,11:38,13:54,6165,336,0,24,0.41,,108,B7
2012,11,20,-38,10:08,10:08,10:32,6164,14,-59,46,0.96,,21,
2012,11,20,-38,9:32,9:32,9:56,6163,47,12,-26,0.47,,21,
2012,11,20,-96,8:16,8:16,9:02,6162,60,,,,,32,
2012,11,20,-68,6:44,6:46,7:28,6161,31,8,-17,0.3,,31,C6
2012,11,20,-29,4:22,4:22,4:56,6160,17,,,,,26,C1
2012,11,20,-214,1:32,1:38,2:50,6159,20,4,-28,0.47,,48,
2012,11,19,-37,22:36,22:38,23:02,6158,16,4,-34,0.56,,22,
2012,11,19,-3,16:50,16:50,17:14,6157,4,,,,,21,
2012,11,19,-38,8:18,8:20,8:48,6156,33,6,-44,0.71,,24,B6
2012,11,19,-179,2:30,2:36,3:08,6155,239,9,-49,0.76,,28,M2
2012,11,18,-27,21:44,21:44,22:08,6154,14,8,-53,0.81,,21,B9
2012,11,18,-50,15:38,15:46,16:10,6153,91,4,-55,0.83,,25,B8
2012,11,18,-47,13:14,13:16,13:42,6152,21,,,,,23,C4
2012,11,18,-287,11:50,12:22,13:02,6151,72,12,-4,0.18,,45,
2012,11,18,-276,3:48,4:16,5:18,6150,206,-18,17,0.45,,54,C7
2012,11,17,-34,23:52,23:52,0:22,6149,65,10,-70,0.95,,24,
2012,11,17,-5,18:22,18:24,18:54,6148,37,,,,,25,C3
2012,11,17,-70,16:08,16:14,16:54,6147,57,9,-76,0.98,,32,C2
2012,11,17,-15,10:22,10:22,10:46,6146,24,,,,,21,
2012,11,17,-397,2:58,3:10,5:14,6145,264,-8,-1,0.18,,77,C2
2012,11,16,-175,15:42,15:48,16:36,6144,151,,,1.08,,36,M2
2012,11,16,-10,13:16,13:16,13:44,6143,7,,,,,23,
2012,11,16,-69,9:58,9:58,10:26,6141,22,-34,-42,0.82,,23,
2012,11,16,"-1,382",6:56,8:00,9:54,6140,98,-35,-23,0.7,,98,
2012,11,16,-25,0:38,0:42,1:12,6139,46,,,,,26,
2012,11,15,-3,20:30,20:32,20:58,6138,4,,,,,23,C1
2012,11,15,-30,14:44,14:46,15:20,6137,8,-26,-4,0.5,,27,C3
2012,11,15,-17,13:54,13:56,14:20,6136,13,8,-12,0.23,,22,
2012,11,15,-126,12:44,12:50,13:34,6135,137,0,-18,0.32,,34,C4
2012,11,15,-49,8:14,8:14,9:04,6134,9,,,,,34,C3
2012,11,15,-68,5:10,5:26,6:20,6133,63,-10,43,0.71,,44,
2012,11,15,-1,4:10,4:10,4:34,6132,2,,,,,21,
2012,11,15,-19,0:06,0:06,0:34,6131,18,-23,-15,0.5,,23,C1
2012,11,14,-16,22:52,22:52,23:20,6130,43,,,,AR 1611,21,
2012,11,13,-31,18:02,18:02,18:28,6129,52,-27,-34,0.71,AR 1613,22,C3
2012,11,13,-17,5:56,5:56,6:36,6127,93,-31,-58,0.91,AR 1613,29,M4
2012,11,13,-18,2:14,2:14,2:48,6126,74,-31,-53,0.88,AR 1613,26,M7
2012,11,13,-6,1:28,1:28,1:58,6125,31,,,,AR 1609,24,C5
2012,11,13,-71,0:46,0:48,1:14,6124,58,-35,12,0.65,AR 1610,23,C5
2012,11,12,-51,23:32,23:46,0:14,6123,43,,,1.1,,30,M3
2012,11,12,-200,4:32,4:44,5:22,6122,97,-19,16,0.46,AR 1609,34,
2012,11,11,-13,18:40,18:40,19:04,6121,19,17,80,0.99,,21,B7
2012,11,11,-433,13:08,13:28,14:24,6120,254,-18,6,0.37,AR 1608,47,
2012,11,11,-51,12:06,12:06,12:30,6119,15,,,1.1,,21,B5
2012,11,11,-33,8:22,8:22,8:50,6118,28,8,-30,0.52,AR 1611,23,
2012,11,11,-155,2:26,2:26,3:14,6117,209,,,1.16,,33,M1
2012,11,10,-90,6:02,6:02,6:32,6116,79,-25,-19,0.57,AR 1610,24,
2012,11,10,-122,4:48,4:52,5:44,6115,425,-22,-10,0.46,AR 1608,37,
2012,11, 9,-164,13:50,13:56,14:44,6114,47,-17,1,0.35,AR 1608,36,
2012,11, 9,-69,1:54,1:54,2:18,6113,59,10,20,0.37,,21,
2012,11, 9,-754,0:04,0:34,1:34,6112,269,,,1.12,,54,
2012,11, 8,-96,16:02,16:16,16:50,6111,87,-6,-59,0.88,AR 1609,33,B6
2012,11, 8,-255,2:20,2:24,3:14,6110,231,,,1.13,,36,M3
2012,11, 6,-161,2:22,2:22,3:08,6109,90,,,1.11,,32,
2012,11, 6,-36,0:28,0:28,0:58,6108,12,-25,-41,0.76,AR 1606,24,
2012,11, 5,-124,1:06,1:10,1:50,6107,157,,,1.08,,31,
2012,11, 4,-49,23:28,23:30,0:04,6106,40,-26,-38,0.74,,27,
2012,10,31,-24,0:02,0:04,0:32,6105,30,,,,AR 1601,24,
2012,10,30,-107,8:36,8:36,9:00,6104,45,-29,-10,0.58,AR 1601,21,
2012,10,28,-779,7:34,8:54,9:56,6103,66,,,1.12,,80,
2012,10,27,-212,15:04,15:16,16:02,6102,112,9,24,0.41,AR 1600,38,
2012,10,27,-131,14:10,14:28,14:34,6101,50,11,21,0.37,AR 1600,21,
2012,10,27,-129,4:56,4:56,5:26,6100,63,-22,-63,0.93,,24,
2012,10,27,-61,0:40,0:40,1:10,6099,59,-16,-9,0.39,AR 1598,24,
2012,10,26,-73,21:38,21:38,22:06,6098,49,,,1.15,,23,
2012,10,26,-379,20:08,20:54,21:34,6097,26,,,1.14,,51,
2012,10,26,-23,14:10,14:10,14:34,6096,22,-11,-14,0.38,AR 1598,21,B4
2012,10,25,-4,18:54,18:54,19:18,6095,18,,,,AR 1596,21,
2012,10,25,-37,10:14,10:18,10:44,6094,55,8,-10,0.19,AR 1598,24,
2012,10,25,-126,4:10,4:12,4:50,6093,131,19,53,0.81,AR 1593,29,C2
2012,10,24,-15,9:54,9:56,10:24,6092,13,-6,-35,0.6,AR 1598,24,C3
2012,10,24,0,7:12,7:12,7:36,6091,2,,,,AR 1596,21,B8
2012,10,24,-38,2:44,2:44,3:10,6090,14,,,,AR 1596,22,
2012,10,24,-280,1:18,1:28,2:26,6089,184,20,40,0.67,AR 1593,43,C2
2012,10,23,-140,17:06,17:12,18:48,6088,14,9,30,0.5,AR 1593,60,
2012,10,23,-883,7:46,8:00,9:50,6087,402,22,30,0.56,AR 1593,71,C2
2012,10,23,-29,7:14,7:14,7:42,6086,36,23,27,0.53,AR 1593,23,
2012,10,23,-2,6:04,6:12,6:36,6085,1,-18,-49,0.81,AR 1598,25,C1
2012,10,23,-5,3:26,3:26,3:58,6083,11,-19,-56,0.88,AR 1598,25,M8
2012,10,22,-1,22:04,22:14,22:38,6082,1,-16,-54,0.85,AR 1598,26,
2012,10,22,-4,20:50,20:50,21:40,6081,4,,,,AR 1593,33,
2012,10,22,-2,19:54,19:56,20:22,6080,4,-13,-54,0.85,AR 1598,23,
2012,10,22,-19,17:40,17:42,18:16,6078,9,21,17,0.39,AR 1593,27,
2012,10,22,-139,9:12,9:14,9:56,6077,130,-1,-33,0.56,AR 1596,31,B5
2012,10,22,-18,2:26,2:26,2:50,6076,25,,,1.06,,21,
2012,10,21,-31,21:42,21:48,22:14,6074,16,16,-41,0.67,AR 1596,25,
2012,10,21,-48,20:12,20:30,20:56,6073,22,,,1.13,,31,M1
